Name,No.,Gender,YOB,Count
Elizaberh,5,F,1987,
Elyane,6,F,1987,
Emmaneul,5,M,1987,
Enchante,6,F,1987,
Enchantee,9,F,1987,
Fachon,6,F,1987,
Farzin,5,M,1987,
Francsico,5,M,1987,
Garine,5,F,1987,
Gerame,5,M,1987,
Germey,5,M,1987,
Gerret,5,M,1987,
Gricell,6,F,1987,
Gustauo,5,M,1987,
Had,5,M,1987,
Hahna,6,F,1987,
Iovanna,5,F,1987,
Irin,5,F,1987,2
Jacquee,6,F,1987,
Jamantha,5,F,1987,
Jameswilliam,6,M,1987,
Janetra,5,F,1987,
Jareka,6,F,1987,
Jauier,5,M,1987,
Javonia,5,F,1987,
Jeanbaptiste,5,M,1987,
Jenesse,5,F,1987,
Jerey,5,M,1987,
Jermel,5,F,1987,
Jessielynn,7,F,1987,
Jme,5,F,1987,
Jnay,5,F,1987,
Joahua,5,M,1987,
Jocoby,7,M,1987,
Johnta,5,F,1987,
Josephallen,5,M,1987,
Josje,6,M,1987,
Josmine,6,F,1987,
Josphua,5,M,1987,
Kaishonta,6,F,1987,
Kendera,5,F,1987,
Kentron,5,M,1987,
Kevondra,5,F,1987,
Kilby,6,M,1987,
Krysha,6,F,1987,
Kurie,5,F,1987,
Laangela,5,F,1987,
Lacandis,6,F,1987,
Laeh,6,F,1987,
Lafiamma,6,M,1987,
Lakeea,8,F,1987,
Lamonique,6,F,1987,
Laqresha,6,F,1987,
Laquail,5,F,1987,
Laquania,7,F,1987,
Laquarius,5,F,1987,
Laqundra,5,F,1987,
Lasheia,5,F,1987,
Latai,5,F,1987,
Latarah,5,F,1987,
Lataura,7,F,1987,
Latreka,5,F,1987,
Lawhitney,5,F,1987,
Leanna,5,M,1987,
Lequinta,7,F,1987,
Lequinton,5,M,1987,
Leroya,8,F,1987,
Letrese,5,F,1987,
Lisiate,5,M,1987,
Luren,5,F,1987,3
Maricha,5,F,1987,
Markeida,5,F,1987,
Markette,5,F,1987,
Marsea,5,F,1987,
Marshay,5,M,1987,
Matlock,5,M,1987,
Mauricus,5,M,1987,
Micaela,6,M,1987,
Michaeljay,6,M,1987,
Mickail,5,M,1987,
Mitia,6,F,1987,
Mounia,5,F,1987,
Mykita,5,F,1987,
Naami,5,F,1987,
Negan,6,F,1987,
Neima,5,M,1987,
Nesren,7,F,1987,
Nicoleann,5,F,1987,
Nna,8,F,1987,
Payman,5,M,1987,
Percious,5,F,1987,
Perrier,5,M,1987,
Phylea,6,F,1987,
Porsia,5,F,1987,
Quinneshia,5,F,1987,
Racio,6,F,1987,
Radame,5,M,1987,
Rahila,8,F,1987,
Ralphell,5,M,1987,
Rebecc,6,F,1987,
Remika,5,F,1987,
Resheka,5,F,1987,
Rheaann,5,F,1987,
Ricado,5,M,1987,
Rickeeta,5,F,1987,
Rikkilee,7,F,1987,
Rikkita,6,F,1987,
Ritney,5,F,1987,
Robertcharles,5,M,1987,
Rodricas,5,M,1987,
Rothana,6,M,1987,2
Roxanna,7,M,1987,
Sakeithia,6,F,1987,
Samanthajean,5,F,1987,
Sanitra,5,F,1987,
Santanya,5,F,1987,
Saquanna,5,F,1987,
Sarda,7,F,1987,
Sary,5,M,1987,
Sauannah,5,F,1987,
Savena,5,F,1987,
Shaenna,6,F,1987,
Shakitta,6,F,1987,
Shalanta,5,F,1987,
Shaleece,6,F,1987,
Shanez,5,F,1987,
Shannalee,5,F,1987,
Shaqita,7,F,1987,
Sharnia,6,F,1987,
Shayeeda,12,F,1987,
Sheeneeka,5,F,1987,
Shelan,5,F,1987,
Shequanda,5,F,1987,
Shermona,5,F,1987,
Sherokee,5,F,1987,
Sherrick,5,F,1987,
Shnita,5,F,1987,
Shydia,5,F,1987,
Shyeeda,6,F,1987,
Sitha,5,M,1987,2
Sophana,5,F,1987,
Sophanna,7,M,1987,
Spontaneous,6,F,1987,
Stepahanie,6,F,1987,
Suad,5,M,1987,
Taborah,5,F,1987,
Tachara,5,F,1987,
Tammyra,5,F,1987,
Termell,5,M,1987,
Tertius,6,M,1987,
Thomaslee,7,M,1987,
Tinina,6,F,1987,
Tomacina,5,F,1987,
Trashonda,5,F,1987,
Treisha,5,F,1987,
Trisco,6,M,1987,
Tryell,5,M,1987,
Trystal,5,F,1987,
Undrae,5,M,1987,
Verdale,6,M,1987,
Whittney,5,M,1987,
Willfredo,5,M,1987,
Williamrobert,6,M,1987,
Wnedy,5,F,1987,
Wrenn,5,M,1987,
Xinia,6,F,1987,
Yachira,5,F,1987,
Yinessa,5,M,1987,2
Yisenia,5,F,1987,
Yler,5,M,1987,
Zelenia,5,F,1987,
Abdrew,6,M,1988,
Adhley,7,F,1988,
Aitlin,9,F,1988,
Alecander,5,M,1988,
Aleksandrs,5,M,1988,
Alexandira,5,F,1988,
Alexandrer,7,M,1988,
Alexann,5,F,1988,
Alham,5,F,1988,
Alsiha,6,F,1988,
Amberrae,5,F,1988,
Andreca,5,F,1988,
Andrieka,7,F,1988,
Anikia,5,F,1988,
Annachristina,6,F,1988,
Aramie,5,F,1988,
Armisha,16,F,1988,
Ashlae,5,F,1988,
Assandra,5,F,1988,
Atit,6,M,1988,
Attache,6,F,1988,
Beenish,5,F,1988,
Bemjamin,5,M,1988,
Bernando,6,M,1988,
Biaca,6,F,1988,
Bianaca,7,F,1988,
Bobbielee,6,F,1988,
Bradney,5,M,1988,
Brigina,6,F,1988,
Brittaini,5,F,1988,
Brittary,5,F,1988,
Cahlin,5,F,1988,
Callin,7,F,1988,
Cassarah,5,F,1988,
Cendi,5,F,1988,
Chaena,6,F,1988,
Chandale,5,F,1988,
Chanthy,5,M,1988,
Charlynda,5,F,1988,
Chassidi,5,F,1988,
Chenavia,6,F,1988,
Chiemi,5,F,1988,
Chquita,5,F,1988,
Cordae,5,F,1988,
Cordaris,5,M,1988,
Cristoffer,5,M,1988,
Crustal,7,F,1988,
Crysany,7,F,1988,
Daleesa,9,F,1988,
Danaysy,6,F,1988,
Dantley,5,M,1988,
Danyeil,6,F,1988,
Darel,5,F,1988,
Darnee,5,M,1988,
Dartisha,5,F,1988,
Deleesa,10,F,1988,
Delysa,5,F,1988,
Dequentin,6,M,1988,
Desari,5,F,1988,
Detrail,6,M,1988,
Devito,5,M,1988,
Diminic,5,M,1988,
Earon,5,F,1988,
Emmanul,5,M,1988,
Ericanthony,5,M,1988,
Erka,6,F,1988,
Fedaa,6,F,1988,
Floriberto,5,M,1988,
Franchessca,8,F,1988,
Francois,5,F,1988,
Fredeline,5,F,1988,
Gerin,5,M,1988,
Gi,5,F,1988,
Glenton,6,M,1988,
Gregrory,5,M,1988,
Haether,6,F,1988,
Hitney,6,F,1988,
Hripsime,5,F,1988,
Indsay,6,F,1988,
Jacaranda,5,F,1988,
Jacqueling,5,F,1988,
Jadrien,5,F,1988,
Jaimal,5,M,1988,
Jamece,5,F,1988,
Jamial,5,M,1988,
Janael,5,F,1988,
Janyl,6,F,1988,
Jaquell,5,F,1988,
Jaquilyn,5,F,1988,
Jaqulynn,5,F,1988,
Jarryl,5,M,1988,
Jasmaine,6,M,1988,
Jasmire,5,F,1988,
Jazmen,5,M,1988,
Jeffreyjames,5,M,1988,
Jelysa,6,F,1988,
Jemelia,5,F,1988,
Jena,7,M,1988,
Jesseica,5,F,1988,
Jillesa,7,F,1988,
Jiyoung,5,F,1988,
Joanthon,5,M,1988,
Johnalbert,5,M,1988,
Jonathna,5,M,1988,
Jonnique,5,F,1988,
Jonross,5,M,1988,
Jsamine,6,F,1988,
Justinrobert,5,M,1988,
Kaithlin,5,F,1988,
Kapricia,5,F,1988,
Kashaundra,6,F,1988,
Katelund,5,F,1988,
Kaylarae,5,F,1988,
Kaywin,5,F,1988,
Keldrin,5,M,1988,
Kelecia,5,F,1988,
Kelianne,6,F,1988,
Kendar,5,F,1988,
Kendol,5,M,1988,
Kenenth,5,M,1988,
Kennika,5,F,1988,
Kerrisa,5,F,1988,
Kevinchristophe,5,M,1988,
Kokeeta,5,F,1988,
Kristamarie,6,F,1988,
Kristiena,5,F,1988,
Krystalrose,5,F,1988,
Kylle,5,F,1988,
Kymbre,8,F,1988,
Labritney,5,F,1988,
Lacurtis,6,M,1988,
Lajoia,6,F,1988,
Landell,6,M,1988,
Laquain,5,M,1988,
Laquel,5,F,1988,
Laquella,6,F,1988,
Lectoria,10,F,1988,
Leeric,5,M,1988,
Libeth,5,F,1988,
Lilia,5,M,1988,
Lonniesha,5,F,1988,
Luisjavier,5,M,1988,
Lung,7,M,1988,
Lynndsey,5,F,1988,
Mabil,5,F,1988,
Marcoa,5,M,1988,
Marguel,5,M,1988,
Marhsall,6,M,1988,
Marijana,5,F,1988,
Marilis,5,F,1988,
Marke,5,F,1988,
Markeeda,6,F,1988,
Marquael,5,M,1988,
Marqueeta,5,F,1988,
Marycaroline,5,F,1988,
Marychristina,5,F,1988,
Mashad,6,M,1988,
Mavia,5,F,1988,
Mckel,5,F,1988,2
Meghon,5,F,1988,
Melandy,6,F,1988,
Melarie,5,F,1988,
Mesan,5,F,1988,
Michaael,7,M,1988,
Michaelallen,5,M,1988,
Michellemarie,6,F,1988,
Mira,5,M,1988,
Mishal,5,M,1988,
Mobolaji,5,M,1988,
Moncheri,5,F,1988,
Nabile,5,F,1988,
Nattiel,10,M,1988,
Nciholas,8,M,1988,
Neyba,8,F,1988,
Nicholsa,6,M,1988,
Nikul,6,M,1988,
Nikyta,7,F,1988,
Ordan,5,M,1988,
Pagen,5,F,1988,
Parick,5,M,1988,
Pouya,6,M,1988,
Quashawn,5,F,1988,
Quintay,6,M,1988,
Quintin,7,F,1988,
Rachelleann,5,F,1988,
Raffiel,5,M,1988,
Rameisha,5,F,1988,
Ramik,5,M,1988,
Ranzino,5,M,1988,
Rashodd,5,M,1988,
Rauchelle,6,F,1988,
Reginamarie,5,F,1988,
Reshod,5,M,1988,
Ricoh,7,M,1988,
Robere,5,M,1988,
Salida,5,F,1988,
Samantaha,6,F,1988,
Sammiejo,6,F,1988,
Samontha,5,F,1988,
Sarom,5,F,1988,
Sarsh,5,F,1988,
Sataria,6,F,1988,
Searia,5,F,1988,
Serdar,5,M,1988,
Sessily,6,F,1988,
Shamarr,5,F,1988,
Shamisha,7,F,1988,
Shanata,6,F,1988,
Shandara,5,F,1988,
Shanice,5,M,1988,
Shanieca,5,F,1988,
Shannee,5,F,1988,
Shantela,5,F,1988,
Shantrail,5,F,1988,
Shanyse,5,F,1988,
Shaquinda,6,F,1988,
Sharikka,5,F,1988,
Sharrita,5,F,1988,
Shawhin,5,M,1988,
Shayon,7,F,1988,
Sheenika,6,F,1988,
Sherick,6,M,1988,
Shetera,7,F,1988,
Sheterrica,5,F,1988,
Shong,5,M,1988,
Shontavius,5,M,1988,
Shristopher,6,M,1988,
Shynisha,6,F,1988,
Soheil,6,M,1988,
Solida,11,F,1988,
Sophea,5,M,1988,
Stedmen,6,M,1988,
Stefphon,5,M,1988,
Stephenmichael,6,M,1988,
Sthepanie,5,F,1988,
Taijarae,5,F,1988,
Taleisa,5,F,1988,
Talsha,5,F,1988,
Taquella,5,F,1988,
Teahna,5,F,1988,
Teanisha,5,F,1988,
Tequella,5,F,1988,
Ternell,5,M,1988,
Thuyvy,5,F,1988,
Tiadra,5,F,1988,
Tifffany,6,F,1988,
Timmithy,5,M,1988,
Tramarcus,5,M,1988,
Trasia,5,F,1988,
Trevvor,5,M,1988,
Trion,5,M,1988,
Tsvia,5,F,1988,
Tunde,6,M,1988,
Tyer,6,M,1988,
Tyranika,5,F,1988,
Tysheia,5,F,1988,
Uladimir,6,M,1988,
Umesh,5,M,1988,
Vanessaanne,5,F,1988,
Voctoria,5,F,1988,
Vondrell,5,M,1988,
Westleigh,5,M,1988,
Whitnay,6,F,1988,
Whtiney,5,F,1988,
Xu,5,M,1988,
Yasmir,5,F,1988,
Yerica,5,F,1988,
Yinessa,6,F,1988,2
Adetola,5,M,1989,
Alaina,6,M,1989,
Alanna,7,M,1989,
Alejandr,8,M,1989,
Alesha,6,M,1989,
Alessand,5,M,1989,
Alexandr,301,F,1989,
Alexaray,5,F,1989,
Alexnadra,8,F,1989,
Alish,5,F,1989,
Amandaleigh,5,F,1989,
Analeshia,6,F,1989,
Anastasi,22,F,1989,
Andrade,5,M,1989,
Andreina,6,M,1989,
Andreona,8,F,1989,
Andrienna,5,F,1989,
Angeliqu,5,F,1989,
Anhtuan,5,M,1989,
Annamari,6,F,1989,
Annemari,14,F,1989,
Antajuan,5,M,1989,
Antanika,6,F,1989,
Antinisha,5,F,1989,
Antoinet,8,F,1989,
Antonion,6,M,1989,
Antwaune,6,M,1989,
Ardriana,6,F,1989,
Aresenio,8,M,1989,
Ariale,5,F,1989,
Arkita,5,F,1989,
Arnolfo,5,M,1989,
Arsenial,6,M,1989,
Arseno,5,M,1989,
Ashlii,6,F,1989,
Ashney,5,F,1989,
Audranna,5,F,1989,
Audreauna,7,F,1989,
Audreona,5,F,1989,
Aula,5,F,1989,
Aureo,5,M,1989,
Ausia,5,F,1989,
Ayana,5,M,1989,
Azsa,5,F,1989,
Azurae,5,F,1989,
Beaney,5,F,1989,
Bernadet,9,F,1989,
Betim,5,M,1989,
Binca,5,F,1989,
Bj,5,F,1989,
Brandale,7,M,1989,
Britanna,5,F,1989,
Britnae,5,F,1989,
Brittni,6,M,1989,
Brittnii,5,F,1989,
Broddrick,7,M,1989,
Brucelee,5,M,1989,
Btittany,5,F,1989,
Careron,6,M,1989,
Cassandr,152,F,1989,
Cassendra,7,F,1989,
Cassondr,8,F,1989,
Cescily,6,F,1989,
Cesilie,10,F,1989,
Challise,5,F,1989,
Chalsie,9,F,1989,
Chanavia,7,F,1989,
Chanet,5,F,1989,
Chantal,7,M,1989,
Chantell,5,M,1989,
Chantelle,8,M,1989,
Chappell,5,F,1989,
Chaquanna,5,F,1989,
Charnece,5,F,1989,
Chassitty,5,F,1989,
Chavez,8,F,1989,
Chazman,7,M,1989,
Cheenue,5,M,1989,
Chiquita,6,M,1989,
Christia,82,M,1989,
Christineanne,5,F,1989,
Christop,1082,M,1989,
Christopherpaul,5,M,1989,
Ciara,7,M,1989,
Cinthia,6,M,1989,
Classy,6,F,1989,
Colicia,5,F,1989,
Constanc,8,F,1989,
Cor,7,M,1989,
Courtny,5,M,1989,
Crstal,5,F,1989,
Curron,5,M,1989,
Daidra,5,F,1989,
Daiguan,5,M,1989,
Dajahn,5,M,1989,
Dalesa,5,F,1989,
Damal,5,M,1989,
Damielle,5,F,1989,
Daniella,6,M,1989,
Dannea,5,F,1989,
Daria,5,M,1989,
Darlicia,6,F,1989,
Daurice,5,M,1989,
Deandrey,7,M,1989,
Deante,5,F,1989,
Decara,5,F,1989,
Dejoire,8,F,1989,
Dela,5,M,1989,
Demetriu,9,M,1989,
Deonna,5,M,1989,
Dequandra,7,F,1989,
Deseria,5,F,1989,
Devance,5,M,1989,
Dionna,5,M,1989,
Djaun,6,M,1989,
Dokken,5,M,1989,
Domian,5,M,1989,
Dominiqu,15,F,1989,
Duskin,5,M,1989,
Eduardoluis,9,M,1989,
Emilie,7,M,1989,
Ericamarie,5,F,1989,
Eun,5,M,1989,
Fatia,7,F,1989,
Feda,5,F,1989,
Female,5,M,1989,
Fernandeo,5,M,1989,
Fracisco,7,M,1989,
Francesc,19,F,1989,
Francisc,8,M,1989,
Gagan,6,F,1989,
Ge,5,F,1989,
Geneviev,9,F,1989,
Gesell,6,F,1989,
Glendalee,5,F,1989,
Haakim,9,M,1989,
Harkeem,6,M,1989,
Heatherlynn,5,F,1989,
Ikea,9,M,1989,
Ikeam,5,M,1989,
Isarael,5,M,1989,
Jacklyn,5,M,1989,
Jacqueli,157,F,1989,
Jacquely,50,F,1989,
Jakeitha,5,F,1989,
Jakelle,5,F,1989,
Jaketa,5,F,1989,
Jaleesa,6,M,1989,
Jalesse,5,F,1989,
Jalisa,6,M,1989,
Jalpa,5,F,1989,
Jamaile,5,M,1989,
Jamareo,6,M,1989,
Jamielle,5,F,1989,
Janae,6,M,1989,
Janal,5,M,1989,
Janee,6,M,1989,
Janekia,5,F,1989,
Jannike,6,F,1989,
Jantsen,5,M,1989,
Javelyn,5,F,1989,
Jazmond,10,F,1989,
Jealisa,9,F,1989,
Jeesica,5,F,1989,
Jeong,5,M,1989,
Jerae,6,M,1989,
Jerricha,6,F,1989,
Jerrisa,6,F,1989,
Jerrome,6,M,1989,
Jerryca,7,F,1989,
Jesenia,6,M,1989,
Jhanel,5,F,1989,
Jilissa,7,F,1989,
Joeana,6,F,1989,
Johnatho,12,M,1989,
Joise,6,F,1989,
Josephin,5,F,1989,
Josephpaul,5,M,1989,
Joshula,5,M,1989,
Jossica,5,F,1989,
Jovoni,5,F,1989,
Juna,5,M,1989,
Juquana,5,F,1989,
Justien,8,F,1989,
Jylisa,7,F,1989,
Kally,5,M,1989,
Karyn,5,M,1989,
Kassandr,13,F,1989,
Kassandrea,5,F,1989,
Katlyn,5,M,1989,
Kaylanne,5,F,1989,
Kaymie,6,F,1989,
Keaghlan,7,F,1989,
Kearea,5,F,1989,
Keiundra,6,F,1989,
Kelsea,5,M,1989,
Kenderek,5,M,1989,
Kenessa,5,F,1989,
Kenisha,5,M,1989,
Keontay,5,F,1989,
Ker,5,F,1989,
Kerea,6,F,1989,
Keshia,6,M,1989,
Keyunta,5,F,1989,
Kheng,5,M,1989,
Kheri,6,F,1989,
Kiare,5,M,1989,
Kiata,9,F,1989,
Kipenie,5,F,1989,
Kirara,6,F,1989,
Koesha,5,F,1989,
Koti,5,F,1989,
Krishina,5,F,1989,
Kristofe,9,M,1989,
Kristyan,5,F,1989,
Krystaline,5,F,1989,
Krystalmae,5,F,1989,
Lacalvin,5,M,1989,
Lairen,5,F,1989,
Laquela,6,F,1989,
Lareco,5,M,1989,
Laricka,5,F,1989,
Lasara,5,F,1989,
Laurenann,6,F,1989,
Letrecia,5,F,1989,
Lisete,8,F,1989,
Lynnessa,5,F,1989,
Mackenzi,11,M,1989,
Madelane,5,F,1989,
Maigon,5,F,1989,
Manita,5,F,1989,
Marcedes,5,M,1989,
Mariaesther,6,F,1989,
Mariam,5,M,1989,
Mariques,5,M,1989,
Markchristopher,6,M,1989,
Marlenny,5,F,1989,
Marsenio,5,M,1989,
Mattheq,5,M,1989,
Maximili,5,M,1989,
Mchael,5,M,1989,
Meaghan,7,M,1989,
Michealanthony,5,M,1989,
Minisha,6,F,1989,
Mirna,5,M,1989,
Monet,6,M,1989,
Montrese,5,M,1989,
Myesia,5,F,1989,
Narong,6,M,1989,
Natalis,5,F,1989,
Natelle,5,F,1989,
Nathalie,6,M,1989,
Neoshia,6,F,1989,
Nha,5,M,1989,
Nichelle,5,M,1989,
Nickloas,5,M,1989,
Nicolette,5,M,1989,
Nikeem,5,M,1989,
Nikkitta,6,F,1989,
Norrell,5,M,1989,
Nyia,5,M,1989,
Nykeema,6,F,1989,
Octavious,5,F,1989,
Octavus,5,M,1989,
Olutosin,7,F,1989,
Pariss,5,M,1989,
Parmanand,5,M,1989,
Pejmon,6,M,1989,
Porsha,6,M,1989,
Portia,8,M,1989,
Princess,7,M,1989,
Priscill,7,F,1989,
Quadreka,5,F,1989,
Quanice,5,F,1989,
Quanicia,5,F,1989,
Quarmaine,6,M,1989,
Quashanda,5,F,1989,
Racquel,5,M,1989,
Radell,6,M,1989,2
Rahkia,5,F,1989,
Rajen,5,M,1989,
Ramoan,5,M,1989,
Ramsen,5,M,1989,
Ranjana,5,F,1989,
Rashida,6,M,1989,
Rathany,5,F,1989,
Raytheon,5,M,1989,
Reniece,5,F,1989,
Rhode,5,F,1989,
Rici,7,F,1989,
Rikeisha,5,F,1989,
Ronnice,8,F,1989,
Roxxane,5,F,1989,
Rupen,5,M,1989,
Saasha,6,F,1989,
Sabha,5,F,1989,
Samanthalynn,5,F,1989,
Saniqua,5,F,1989,
Sebastia,11,M,1989,
Sequila,8,F,1989,
Sesalie,5,F,1989,
Shamichael,5,F,1989,
Shamillia,5,F,1989,
Shanchez,5,M,1989,
Shaquinn,5,F,1989,
Shaquinna,6,F,1989,
Shaquita,5,M,1989,
Sharale,8,F,1989,
Sharitza,6,F,1989,
Sharnele,5,F,1989,
Sharre,5,F,1989,
Shatorya,5,F,1989,
Shaylonda,5,F,1989,
Sheehan,5,F,1989,
Sheiva,5,F,1989,
Shekeia,5,F,1989,
Shelissa,7,F,1989,
Shequira,5,F,1989,
Shetarra,5,F,1989,
Shida,6,F,1989,
Shing,5,M,1989,2
Shola,5,M,1989,
Sirdarius,7,M,1989,
Ski,5,M,1989,
Soniqua,5,F,1989,
Sopath,5,M,1989,
Soroosh,6,M,1989,
Sovanna,6,M,1989,
Staciann,5,F,1989,
Steffane,6,F,1989,
Stephin,6,M,1989,
Tashalee,5,F,1989,
Tashel,5,F,1989,
Tavonne,5,F,1989,
Tavy,5,F,1989,
Temetria,5,F,1989,
Teneesha,5,F,1989,
Tennell,5,M,1989,
Tequilia,6,F,1989,
Thoedore,6,M,1989,
Tiana,9,M,1989,
Ticarra,5,F,1989,
Tiera,6,M,1989,
Tomario,5,M,1989,
Tommisha,5,F,1989,
Toneesha,5,F,1989,
Toyana,5,F,1989,
Trachell,6,F,1989,
Trinea,5,F,1989,
Tyrale,5,M,1989,
Un,7,M,1989,2
Vasha,5,F,1989,
Veonka,6,F,1989,
Vijaya,5,F,1989,
Vikky,5,F,1989,
Whittnie,5,F,1989,
Yecenia,5,M,1989,
Yojaira,6,F,1989,
Yoshani,6,F,1989,
Yuuta,7,M,1989,
Zachiary,5,M,1989,
Zarchary,6,M,1989,
Aalap,6,M,1990,
Adammichael,6,M,1990,
Aldemar,5,M,1990,
Aleeshia,6,F,1990,
Alexeus,5,F,1990,
Alhakim,5,M,1990,
Alieshia,5,F,1990,
Ammer,5,M,1990,2
Andrean,5,M,1990,
Andricka,5,F,1990,
Andriena,6,F,1990,
Angeleia,7,F,1990,
Aniysa,5,F,1990,
Anniesha,7,F,1990,
Anooj,5,M,1990,
Anquinetta,5,F,1990,
Antuwan,5,M,1990,
Antwanett,5,F,1990,
Aphton,5,F,1990,
Aquileo,5,M,1990,
Arialle,5,F,1990,
Arnardo,5,M,1990,
Arniesha,5,F,1990,
Audreyonna,5,F,1990,
Aukeem,5,M,1990,
Aury,5,M,1990,
Babygirl,6,M,1990,
Bai,5,F,1990,2
Barisha,5,F,1990,
Barkim,7,M,1990,
Beaonca,5,F,1990,
Belisario,7,M,1990,
Bethanni,6,F,1990,
Beyan,6,M,1990,
Beyunka,5,F,1990,
Binaca,5,F,1990,
Blandy,6,F,1990,
Bolivia,5,F,1990,
Brandea,5,F,1990,
Breeahna,6,F,1990,
Breonte,6,M,1990,2
Brettnie,5,F,1990,
Brianda,5,M,1990,
Bricola,5,F,1990,
Brieon,5,F,1990,
Briton,5,F,1990,
Brittanica,6,F,1990,
Brittna,5,F,1990,
Britttany,7,F,1990,
Brytanie,7,F,1990,
Callandra,6,F,1990,
Callye,7,F,1990,
Canishia,7,F,1990,
Celenne,5,F,1990,
Celeny,8,F,1990,
Cesiley,5,F,1990,
Chadman,5,M,1990,
Chalei,6,F,1990,
Chalis,5,F,1990,
Chantise,7,F,1990,
Charlesedward,5,M,1990,
Charneshia,5,F,1990,
Charvey,5,F,1990,
Chatal,5,F,1990,
Chayane,5,M,1990,
Chelsealynn,5,F,1990,
Cheniece,9,F,1990,
Cheriece,6,F,1990,
Chritian,7,M,1990,
Cornelieus,6,M,1990,
Dajavette,5,F,1990,
Damina,5,F,1990,
Danae,6,M,1990,
Dancia,5,F,1990,
Daneca,5,F,1990,
Dantee,5,M,1990,
Danziel,5,M,1990,
Darae,6,M,1990,
Darone,5,M,1990,
Darshanna,6,F,1990,
Datrice,5,F,1990,
Davidallen,5,M,1990,
Davod,5,M,1990,
Deanca,6,F,1990,
Deangalo,7,M,1990,
Deantrae,7,M,1990,
Deisree,5,F,1990,
Dejanaye,5,F,1990,
Delauren,5,F,1990,
Delissia,5,F,1990,
Demanuel,5,M,1990,
Demarkio,5,M,1990,
Denishea,7,F,1990,
Deonsha,6,F,1990,
Dereginald,5,M,1990,
Derrice,5,M,1990,
Deuntray,6,M,1990,
Dimarcus,7,M,1990,
Diondra,5,M,1990,
Domico,6,M,1990,
Dominicka,5,F,1990,
Dorron,5,M,1990,
Dujon,5,M,1990,
Duntae,5,M,1990,
Dustinjames,5,M,1990,
Dyisha,5,F,1990,
Earlesha,5,F,1990,
Eichael,6,M,1990,
Eimly,5,F,1990,
Ericanicole,5,F,1990,
Ericjames,5,M,1990,
Faneisha,5,F,1990,
Farrad,7,M,1990,
Ferid,5,M,1990,
Garrek,5,M,1990,
Gelisha,6,F,1990,
Genele,5,F,1990,
Geremie,5,M,1990,
Gillen,5,M,1990,
Glenne,5,F,1990,
Haasan,5,M,1990,
Hana,6,M,1990,
Heathyr,5,F,1990,
Hedieh,5,F,1990,
Heidiann,5,F,1990,
Ibon,5,F,1990,
Ingmar,6,M,1990,
Ismar,11,F,1990,
Izamar,7,M,1990,
Jabora,5,F,1990,
Jacbo,5,M,1990,
Jaceline,5,F,1990,
Jacquelen,8,F,1990,
Jacquelle,7,F,1990,
Jakkia,16,F,1990,2
Jakkia,8,M,1990,2
Jametrice,5,F,1990,
Jaquinta,5,F,1990,
Jarade,5,M,1990,
Jardan,5,M,1990,
Jario,6,M,1990,
Jarmaris,5,M,1990,
Jarrison,5,M,1990,
Jaswinder,5,M,1990,
Jazzmene,5,F,1990,
Jenicia,6,F,1990,
Jerail,5,M,1990,
Jerami,6,F,1990,
Jerikka,7,F,1990,
Jerlisha,7,F,1990,
Jermol,6,M,1990,
Jerrail,6,M,1990,
Jessca,5,F,1990,
Jessican,5,F,1990,
Johntae,7,F,1990,
Jolecia,5,F,1990,
Joo,5,M,1990,
Julica,5,F,1990,
Justain,6,M,1990,
Justina,6,M,1990,
Kahdeem,6,M,1990,
Kairy,6,M,1990,
Kaliym,6,M,1990,
Kaneeshia,9,F,1990,
Kanessha,6,F,1990,
Kantrice,5,F,1990,
Karnecia,5,F,1990,
Karolann,6,F,1990,
Kashema,5,F,1990,
Kassara,5,F,1990,
Kassey,5,M,1990,
